id,user,text,rating,created_at
5131,user019,협찬 받아 작성한 후기입니다. 한 번 쓰고 고장났습니다 환불 원해요 🔥,2,2026/02/18 22:30
5136,user035,배송이 일주일이나 걸렸습니다 별로 ㅠㅠ http://bit.ly/abc123,2,2026/02/03 00:45
5141,user047,사진과 색이 완전히 달라서 실망했어요 🔥 http://bit.ly/abc123,1,2026/05/06 15:29
5146,user046,배송이 일주일이나 걸렸습니다 별로 😡,2,2026/05/28 16:44
5151,user023,고객센터 연결도 안 되고 최악이에요,1,2026/02/24 01:53
5156,user091,배송이 정말 빨라서 깜짝 놀랐어요 🙏,5,2026/06/03 15:14
5161,user013,사이즈도 딱 맞고 마감이 깔끔해요 🔥,4,2026/01/08 08:16
5166,user009,포장도 꼼꼼하고 품질이 기대 이상이에요 🔥 https://example.com/event,5,2026/03/24 10:10
5171,user036,무난합니다 그냥 평타 👍,3,2026/01/06 09:30
5176,user094,가격대비 그럭저럭이에요 ㅠㅠ http://bit.ly/abc123,3,2026/01/18 16:22
5181,user011,포장도 꼼꼼하고 품질이 기대 이상이에요,4,2026/06/24 14:14
5186,user116,배송이 정말 빨라서 깜짝 놀랐어요 http://bit.ly/abc123,5,2026/05/07 02:05
5191,user105,한 번 쓰고 고장났습니다 환불 원해요 ㅠㅠ https://example.com/event,1,2026/01/24 22:34
5196,user104,한 번 쓰고 고장났습니다 환불 원해요 ㅠㅠ https://example.com/event,2,2026/01/14 19:05
5201,user080,냄새가 너무 심해서 못 쓰겠어요 ㅠㅠ,1,2026/06/13 01:44
5206,user072,포장도 꼼꼼하고 품질이 기대 이상이에요 ㅠㅠ http://bit.ly/abc123,4,2026/04/12 19:28
5211,user115,구매처: http://shop.example.com 방문하세요 냄새가 너무 심해서 못 쓰겠어요,2,2026/05/08 21:57
5216,user107,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 🙏,5,2026/06/10 02:42
5221,user052,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요,,2026/06/20 20:52
5226,user102,무난합니다 그냥 평타 https://example.com/event,3,2026/03/24 18:07
5231,user085,구매처: http://shop.example.com 방문하세요 가격대비 그럭저럭이에요 😍,3,2026/02/11 08:40
5236,user063,사진과 색이 완전히 달라서 실망했어요 😍,2,2026/05/01 15:58
5241,user033,배송이 정말 빨라서 깜짝 놀랐어요 🙏,4,2026/02/15 16:47
5246,user032,가격대비 그럭저럭이에요 😍,3,2026/03/26 10:46
5251,user021,[광고] 지금 구매하면 사은품 증정! 배송이 일주일이나 걸렸습니다 별로 🔥,1,2026/05/03 03:22
5256,user104,고객센터 연결도 안 되고 최악이에요 👍,1,2026/04/14 23:14
5261,user072,구매처: http://shop.example.com 방문하세요 사진과 색이 완전히 달라서 실망했어요 ㅠㅠ https://example.com/event,1,2026/05/10 15:56
5266,user094,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 🔥,4,2026/01/02 23:42
5271,user064,포장도 꼼꼼하고 품질이 기대 이상이에요 ㅠㅠ http://bit.ly/abc123,5,2026/05/16 02:29
5276,user076,가성비 최고입니다 또 살게요 🙏,,2026/04/28 23:22
5281,user055,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 😍,5,2026/03/13 02:12
5286,user105,배송이 정말 빨라서 깜짝 놀랐어요 🔥 https://example.com/event,5,2026/04/13 01:29
5291,user088,[광고] 지금 구매하면 사은품 증정! 한 번 쓰고 고장났습니다 환불 원해요,1,2026/02/01 16:31
5296,user067,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다 http://bit.ly/abc123,4,2026/05/08 05:32
5301,user025,[광고] 지금 구매하면 사은품 증정! 가성비 최고입니다 또 살게요 🔥 http://bit.ly/abc123,5,2026/04/06 17:05
5306,user098,[광고] 지금 구매하면 사은품 증정! 생각보다 너무 작고 부실해요 🔥,1,2026/06/13 11:03
5311,user057,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 👍,4,2026/06/16 14:16
5316,user081,고객센터 연결도 안 되고 최악이에요 ㅠㅠ http://bit.ly/abc123,2,2026/06/24 15:39
5321,user104,[광고] 지금 구매하면 사은품 증정! 배송이 일주일이나 걸렸습니다 별로 👍,1,2026/03/02 20:14
5326,user082,재구매 의사 100% 강추합니다 🙏 https://example.com/event,5,2026/02/11 09:40
5331,user010,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 🙏 https://example.com/event,5,2026/04/26 15:38
5336,user062,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 🙏,5,2026/01/14 10:59
5341,user070,협찬 받아 작성한 후기입니다. 아직 잘 모르겠어요 더 써봐야 할 듯,3,2026/04/17 20:48
5346,user117,가성비 최고입니다 또 살게요 😡 http://bit.ly/abc123,5,2026/05/04 07:08
5351,user031,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요 https://example.com/event,2,2026/05/20 12:39
5356,user086,재구매 의사 100% 강추합니다 ㅠㅠ,4,2026/02/07 09:11
5361,user031,협찬 받아 작성한 후기입니다. 배송이 일주일이나 걸렸습니다 별로 😡,2,2026/02/05 08:35
5366,user120,[광고] 지금 구매하면 사은품 증정! 무난합니다 그냥 평타 😡 https://example.com/event,3,2026/06/19 05:50
5371,user002,협찬 받아 작성한 후기입니다. 사진과 색이 완전히 달라서 실망했어요,1,2026/02/15 11:47
5376,user040,[광고] 지금 구매하면 사은품 증정! 가성비 최고입니다 또 살게요 ㅠㅠ,4,2026/03/25 02:12
5381,user017,냄새가 너무 심해서 못 쓰겠어요 😍,1,2026/05/15 16:37
5386,user007,[광고] 지금 구매하면 사은품 증정! 아직 잘 모르겠어요 더 써봐야 할 듯 😍 https://example.com/event,3,2026/06/12 08:32
5391,user032,포장도 꼼꼼하고 품질이 기대 이상이에요 👍 https://example.com/event,5,2026/05/04 19:19
5396,user032,[광고] 지금 구매하면 사은품 증정! 생각보다 너무 작고 부실해요 ㅠㅠ http://bit.ly/abc123,1,2026/04/18 00:13
5401,user092,냄새가 너무 심해서 못 쓰겠어요 🙏,1,2026/03/20 23:58
5406,user055,협찬 받아 작성한 후기입니다. 사진과 색이 완전히 달라서 실망했어요 👍,2,2026/02/06 12:27
5411,user114,협찬 받아 작성한 후기입니다. 배송이 일주일이나 걸렸습니다 별로 😍,2,2026/06/04 15:48
5416,user012,구매처: http://shop.example.com 방문하세요 가격대비 그럭저럭이에요 ㅠㅠ,3,2026/05/02 19:20
5421,user115,아직 잘 모르겠어요 더 써봐야 할 듯 👍,3,2026/05/09 00:46
5426,user060,재구매 의사 100% 강추합니다 ㅠㅠ,4,2026/06/06 06:41
5431,user050,구매처: http://shop.example.com 방문하세요 무난합니다 그냥 평타 👍,3,2026/01/11 18:03
5436,user110,구매처: http://shop.example.com 방문하세요 생각보다 너무 작고 부실해요,2,2026/01/23 06:27
5441,user025,배송이 정말 빨라서 깜짝 놀랐어요 🔥 https://example.com/event,4,2026/04/16 13:27
5446,user009,아직 잘 모르겠어요 더 써봐야 할 듯 👍 http://bit.ly/abc123,3,2026/03/03 15:12
5451,user030,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요 😍,4,2026/06/05 13:47
5456,user073,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 http://bit.ly/abc123,4,2026/04/08 05:12
5461,user085,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 😡,5,2026/01/20 22:42
5466,user079,배송이 정말 빨라서 깜짝 놀랐어요 ㅠㅠ https://example.com/event,5,2026/04/24 11:43
5471,user074,배송이 정말 빨라서 깜짝 놀랐어요 http://bit.ly/abc123,,2026/06/24 23:53
5476,user081,포장도 꼼꼼하고 품질이 기대 이상이에요 https://example.com/event,4,2026/03/05 11:43
5481,user077,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 🔥,4,2026/04/01 17:24
5486,user028,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 http://bit.ly/abc123,5,2026/01/19 19:01
5491,user083,한 번 쓰고 고장났습니다 환불 원해요 🙏 http://bit.ly/abc123,2,2026/02/12 05:07
5496,user024,협찬 받아 작성한 후기입니다. 아직 잘 모르겠어요 더 써봐야 할 듯 🙏,3,2026/04/09 21:20
5501,user070,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요 ㅠㅠ,1,2026/03/04 09:47
5506,user007,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 🙏,4,2026/02/16 06:01
5511,user099,[광고] 지금 구매하면 사은품 증정! 배송이 일주일이나 걸렸습니다 별로 ㅠㅠ,2,2026/04/26 13:21
5516,user097,무난합니다 그냥 평타 🔥,3,2026/03/19 10:03
5521,user021,[광고] 지금 구매하면 사은품 증정! 사진과 색이 완전히 달라서 실망했어요 👍 https://example.com/event,1,2026/02/14 23:21
5526,user099,구매처: http://shop.example.com 방문하세요 배송이 정말 빨라서 깜짝 놀랐어요 😡,4,2026/06/12 07:56
5531,user105,[광고] 지금 구매하면 사은품 증정! 가격대비 그럭저럭이에요 🔥,,2026/06/23 08:30
5536,user100,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요,,2026/04/28 12:04
5541,user085,[광고] 지금 구매하면 사은품 증정! 무난합니다 그냥 평타 https://example.com/event,,2026/03/19 21:58
5546,user099,색감이 사진이랑 똑같아서 만족합니다 🙏,5,2026/01/03 03:08
5551,user017,가성비 최고입니다 또 살게요 🙏,4,2026/01/23 22:00
5556,user099,가격대비 그럭저럭이에요,3,2026/05/14 08:33
5561,user061,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다,4,2026/03/11 01:20
5566,user108,포장도 꼼꼼하고 품질이 기대 이상이에요 😡,5,2026/04/25 05:13
5571,user077,사진과 색이 완전히 달라서 실망했어요 😡,2,2026/05/12 03:05
5576,user090,색감이 사진이랑 똑같아서 만족합니다 😍,5,2026/01/11 06:29
5581,user082,냄새가 너무 심해서 못 쓰겠어요 🙏 http://bit.ly/abc123,1,2026/03/14 11:33
5586,user053,가격대비 그럭저럭이에요 🙏 http://bit.ly/abc123,3,2026/02/19 14:42
5591,user108,배송이 정말 빨라서 깜짝 놀랐어요 😍,4,2026/04/20 01:34
5596,user114,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다,4,2026/04/23 03:05
5601,user059,협찬 받아 작성한 후기입니다. 한 번 쓰고 고장났습니다 환불 원해요 😍,2,2026/03/17 08:48
5606,user032,배송이 일주일이나 걸렸습니다 별로 😍 https://example.com/event,1,2026/06/19 01:37
5611,user112,[광고] 지금 구매하면 사은품 증정! 아직 잘 모르겠어요 더 써봐야 할 듯 🙏,3,2026/04/17 23:18
5616,user067,구매처: http://shop.example.com 방문하세요 생각보다 너무 작고 부실해요 🔥,1,2026/02/24 19:10
5621,user091,배송이 일주일이나 걸렸습니다 별로 ㅠㅠ http://bit.ly/abc123,2,2026/01/26 00:51
5626,user085,사이즈도 딱 맞고 마감이 깔끔해요 😡 http://bit.ly/abc123,4,2026/06/08 11:26
5631,user025,색감이 사진이랑 똑같아서 만족합니다,5,2026/05/02 12:26
5636,user099,아직 잘 모르겠어요 더 써봐야 할 듯 😡 https://example.com/event,3,2026/06/22 23:45
5641,user054,색감이 사진이랑 똑같아서 만족합니다 🔥 https://example.com/event,5,2026/04/03 01:44
5646,user086,무난합니다 그냥 평타 😍,3,2026/06/18 08:17
5651,user050,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다,4,2026/02/21 20:30
5656,user041,한 번 쓰고 고장났습니다 환불 원해요 😡,1,2026/06/13 17:27
5661,user104,배송이 일주일이나 걸렸습니다 별로 😍 https://example.com/event,2,2026/04/17 06:18
5666,user106,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다,4,2026/02/27 20:36
5671,user016,배송이 일주일이나 걸렸습니다 별로 😍 https://example.com/event,1,2026/05/16 17:40
5676,user084,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 😡,5,2026/06/08 15:15
5681,user008,사진과 색이 완전히 달라서 실망했어요 😡,2,2026/05/17 17:13
5686,user019,고객센터 연결도 안 되고 최악이에요 ㅠㅠ,1,2026/06/23 22:49
5691,user072,협찬 받아 작성한 후기입니다. 무난합니다 그냥 평타 😍,3,2026/05/21 12:02
5696,user042,[광고] 지금 구매하면 사은품 증정! 사진과 색이 완전히 달라서 실망했어요 🙏 http://bit.ly/abc123,1,2026/02/26 10:54
5701,user059,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요,2,2026/01/02 01:19
5706,user098,[광고] 지금 구매하면 사은품 증정! 배송이 일주일이나 걸렸습니다 별로 😡,1,2026/05/04 16:13
5711,user035,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요,4,2026/04/22 15:05
5716,user034,한 번 쓰고 고장났습니다 환불 원해요 🔥,,2026/04/10 22:05
5721,user092,색감이 사진이랑 똑같아서 만족합니다 😡,4,2026/01/04 22:27
5726,user001,협찬 받아 작성한 후기입니다. 가격대비 그럭저럭이에요 🔥,3,2026/06/23 18:17
5731,user099,배송이 정말 빨라서 깜짝 놀랐어요,5,2026/05/04 15:06
5736,user079,협찬 받아 작성한 후기입니다. 냄새가 너무 심해서 못 쓰겠어요 🙏,2,2026/06/26 21:49
5741,user080,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요 😡,4,2026/02/04 20:59
5746,user098,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 🙏 http://bit.ly/abc123,,2026/06/01 22:05
5751,user054,생각보다 너무 작고 부실해요,1,2026/05/11 12:39
5756,user092,색감이 사진이랑 똑같아서 만족합니다 ㅠㅠ http://bit.ly/abc123,5,2026/05/07 19:12
5761,user113,생각보다 너무 작고 부실해요 🙏 https://example.com/event,1,2026/03/28 03:34
5766,user054,협찬 받아 작성한 후기입니다. 사진과 색이 완전히 달라서 실망했어요 🔥,2,2026/03/08 17:57
5771,user054,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 🙏,4,2026/04/06 06:54
5776,user098,색감이 사진이랑 똑같아서 만족합니다 🔥,4,2026/01/11 12:18
5781,user104,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 🔥 http://bit.ly/abc123,4,2026/06/03 04:51
5786,user024,협찬 받아 작성한 후기입니다. 재구매 의사 100% 강추합니다,4,2026/03/06 04:14
5791,user106,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 ㅠㅠ https://example.com/event,,2026/03/06 20:59
5796,user098,냄새가 너무 심해서 못 쓰겠어요 http://bit.ly/abc123,1,2026/01/06 20:49
5801,user062,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 😍 https://example.com/event,4,2026/01/08 06:50
5806,user028,배송이 일주일이나 걸렸습니다 별로 🙏 http://bit.ly/abc123,1,2026/05/04 19:05
5811,user116,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다 👍,4,2026/03/09 11:26
5816,user118,색감이 사진이랑 똑같아서 만족합니다 🙏,5,2026/06/13 16:12
5821,user081,색감이 사진이랑 똑같아서 만족합니다 ㅠㅠ http://bit.ly/abc123,,2026/01/09 16:11
5826,user094,사진과 색이 완전히 달라서 실망했어요 🔥 http://bit.ly/abc123,1,2026/02/02 10:11
5831,user006,구매처: http://shop.example.com 방문하세요 무난합니다 그냥 평타 🙏,3,2026/03/04 09:31
5836,user108,협찬 받아 작성한 후기입니다. 냄새가 너무 심해서 못 쓰겠어요 🙏 https://example.com/event,2,2026/04/09 03:27
5841,user099,재구매 의사 100% 강추합니다 http://bit.ly/abc123,4,2026/01/09 02:03
5846,user040,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요 🔥 http://bit.ly/abc123,5,2026/06/15 01:11
5851,user026,구매처: http://shop.example.com 방문하세요 가성비 최고입니다 또 살게요,5,2026/04/23 04:42
5856,user079,배송이 일주일이나 걸렸습니다 별로 🔥 http://bit.ly/abc123,2,2026/02/05 05:10
5861,user091,색감이 사진이랑 똑같아서 만족합니다 🙏,,2026/01/25 16:25
5866,user114,협찬 받아 작성한 후기입니다. 한 번 쓰고 고장났습니다 환불 원해요 😍,2,2026/01/13 21:00
5871,user116,냄새가 너무 심해서 못 쓰겠어요,1,2026/01/15 19:40
5876,user063,가격대비 그럭저럭이에요 https://example.com/event,3,2026/05/27 23:45
5881,user090,생각보다 너무 작고 부실해요,2,2026/03/19 18:29
5886,user011,구매처: http://shop.example.com 방문하세요 사진과 색이 완전히 달라서 실망했어요,2,2026/01/04 10:16
5891,user102,가성비 최고입니다 또 살게요 🙏 https://example.com/event,4,2026/05/15 04:29
5896,user113,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 🙏 https://example.com/event,4,2026/01/27 16:53
5901,user119,[광고] 지금 구매하면 사은품 증정! 고객센터 연결도 안 되고 최악이에요 🙏 http://bit.ly/abc123,,2026/04/18 12:28
5906,user017,사이즈도 딱 맞고 마감이 깔끔해요 👍,4,2026/05/28 09:18
5911,user114,[광고] 지금 구매하면 사은품 증정! 한 번 쓰고 고장났습니다 환불 원해요 👍 https://example.com/event,2,2026/06/18 08:33
5916,user114,가격대비 그럭저럭이에요 🙏,3,2026/03/16 23:42
5921,user080,배송이 정말 빨라서 깜짝 놀랐어요 😍 https://example.com/event,5,2026/03/01 19:44
5926,user099,구매처: http://shop.example.com 방문하세요 배송이 일주일이나 걸렸습니다 별로,1,2026/03/17 20:25
5931,user062,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요 🙏,5,2026/05/17 02:27
5936,user010,아직 잘 모르겠어요 더 써봐야 할 듯 🔥 http://bit.ly/abc123,3,2026/06/27 10:27
5941,user012,재구매 의사 100% 강추합니다 👍,4,2026/03/19 07:41
5946,user100,고객센터 연결도 안 되고 최악이에요 😍 https://example.com/event,1,2026/04/12 00:09
5951,user002,구매처: http://shop.example.com 방문하세요 사진과 색이 완전히 달라서 실망했어요 https://example.com/event,2,2026/04/18 06:06
5956,user003,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요 🔥 http://bit.ly/abc123,1,2026/01/05 02:42
5961,user001,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 😍,4,2026/01/10 13:34
5966,user100,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요 👍 http://bit.ly/abc123,5,2026/06/07 17:40
5971,user053,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요,4,2026/03/14 15:23
5976,user024,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요 ㅠㅠ,2,2026/04/15 12:33
5981,user007,색감이 사진이랑 똑같아서 만족합니다 👍,5,2026/03/19 07:33
5986,user068,구매처: http://shop.example.com 방문하세요 사진과 색이 완전히 달라서 실망했어요 ㅠㅠ,1,2026/06/07 13:34
5991,user082,협찬 받아 작성한 후기입니다. 배송이 일주일이나 걸렸습니다 별로 https://example.com/event,,2026/01/25 03:25
5996,user083,배송이 일주일이나 걸렸습니다 별로 😍,1,2026/06/09 12:13
6001,user035,한 번 쓰고 고장났습니다 환불 원해요 😡,1,2026/02/14 17:44
6006,user039,[광고] 지금 구매하면 사은품 증정! 아직 잘 모르겠어요 더 써봐야 할 듯 https://example.com/event,3,2026/06/05 02:46
6011,user082,무난합니다 그냥 평타 🙏 http://bit.ly/abc123,3,2026/05/01 06:14
6016,user052,배송이 정말 빨라서 깜짝 놀랐어요 😡,5,2026/04/14 18:17
6021,user023,구매처: http://shop.example.com 방문하세요 배송이 정말 빨라서 깜짝 놀랐어요 ㅠㅠ,4,2026/03/20 14:29
6026,user039,협찬 받아 작성한 후기입니다. 재구매 의사 100% 강추합니다 👍,4,2026/04/13 01:21
6031,user058,고객센터 연결도 안 되고 최악이에요 ㅠㅠ http://bit.ly/abc123,2,2026/05/14 16:58
6036,user019,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 😡,5,2026/04/10 00:18
6041,user046,[광고] 지금 구매하면 사은품 증정! 한 번 쓰고 고장났습니다 환불 원해요 ㅠㅠ,2,2026/06/15 19:01
6046,user067,[광고] 지금 구매하면 사은품 증정! 가성비 최고입니다 또 살게요,5,2026/05/16 01:45
6051,user074,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 😡,4,2026/05/07 04:24
6056,user027,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요 😍,4,2026/01/10 05:06
6061,user120,포장도 꼼꼼하고 품질이 기대 이상이에요 🔥,4,2026/04/23 09:38
6066,user090,사진과 색이 완전히 달라서 실망했어요,,2026/05/20 09:42
6071,user032,구매처: http://shop.example.com 방문하세요 냄새가 너무 심해서 못 쓰겠어요 ㅠㅠ http://bit.ly/abc123,1,2026/04/10 04:17
6076,user071,무난합니다 그냥 평타 ㅠㅠ http://bit.ly/abc123,3,2026/04/26 14:50
6081,user004,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 ㅠㅠ,4,2026/03/09 13:36
6086,user026,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 👍 http://bit.ly/abc123,4,2026/03/26 00:27
6091,user065,무난합니다 그냥 평타 🔥,3,2026/01/12 21:32
6096,user097,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 👍,4,2026/04/27 21:43
6101,user048,구매처: http://shop.example.com 방문하세요 무난합니다 그냥 평타 😡,3,2026/03/08 20:48
6106,user005,구매처: http://shop.example.com 방문하세요 무난합니다 그냥 평타,3,2026/06/27 05:51
6111,user038,재구매 의사 100% 강추합니다 😡,4,2026/02/08 21:31
6116,user072,협찬 받아 작성한 후기입니다. 재구매 의사 100% 강추합니다 😍,4,2026/01/13 02:14
6121,user047,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다 🔥,5,2026/05/02 05:15
6126,user025,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 👍 http://bit.ly/abc123,4,2026/06/08 15:03
6131,user025,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 https://example.com/event,4,2026/02/16 22:51
6136,user104,[광고] 지금 구매하면 사은품 증정! 가성비 최고입니다 또 살게요 😍,5,2026/03/25 00:39
6141,user036,사진과 색이 완전히 달라서 실망했어요 🙏,,2026/03/08 07:28
6146,user039,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 🔥,4,2026/03/25 13:33
6151,user102,무난합니다 그냥 평타 👍 https://example.com/event,,2026/04/12 11:00
6156,user090,구매처: http://shop.example.com 방문하세요 가격대비 그럭저럭이에요 ㅠㅠ https://example.com/event,3,2026/04/11 02:30
6161,user007,[광고] 지금 구매하면 사은품 증정! 아직 잘 모르겠어요 더 써봐야 할 듯 🔥 http://bit.ly/abc123,3,2026/05/05 13:17
6166,user034,[광고] 지금 구매하면 사은품 증정! 가성비 최고입니다 또 살게요 ㅠㅠ,4,2026/03/21 22:25
6171,user039,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요 👍,1,2026/02/26 05:32
6176,user086,색감이 사진이랑 똑같아서 만족합니다 http://bit.ly/abc123,5,2026/05/24 15:21
6181,user009,협찬 받아 작성한 후기입니다. 배송이 일주일이나 걸렸습니다 별로 ㅠㅠ,1,2026/05/08 09:54
6186,user035,[광고] 지금 구매하면 사은품 증정! 한 번 쓰고 고장났습니다 환불 원해요 🙏,2,2026/01/13 18:53
6191,user048,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다 🔥,4,2026/01/20 14:43
6196,user014,색감이 사진이랑 똑같아서 만족합니다 🔥,5,2026/02/09 02:07
6201,user051,냄새가 너무 심해서 못 쓰겠어요 ㅠㅠ http://bit.ly/abc123,2,2026/01/05 12:37
6206,user018,협찬 받아 작성한 후기입니다. 생각보다 너무 작고 부실해요 🔥,1,2026/06/12 16:48
6211,user082,가격대비 그럭저럭이에요 🔥,3,2026/04/01 14:12
6216,user020,재구매 의사 100% 강추합니다 👍,4,2026/01/19 09:33
6221,user081,포장도 꼼꼼하고 품질이 기대 이상이에요 😡,4,2026/06/10 22:42
6226,user024,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 🔥,4,2026/03/28 12:10
6231,user024,색감이 사진이랑 똑같아서 만족합니다 🙏 https://example.com/event,4,2026/03/25 23:11
6236,user067,구매처: http://shop.example.com 방문하세요 가성비 최고입니다 또 살게요 😡,4,2026/01/01 12:54
6241,user120,배송이 일주일이나 걸렸습니다 별로 🔥 https://example.com/event,2,2026/02/11 09:55
6246,user070,[광고] 지금 구매하면 사은품 증정! 아직 잘 모르겠어요 더 써봐야 할 듯 😍,3,2026/06/13 12:42
6251,user056,한 번 쓰고 고장났습니다 환불 원해요 ㅠㅠ http://bit.ly/abc123,2,2026/06/28 02:06
6256,user038,냄새가 너무 심해서 못 쓰겠어요 🔥,2,2026/03/21 12:20
6261,user051,아직 잘 모르겠어요 더 써봐야 할 듯 👍,3,2026/06/21 19:18
6266,user119,배송이 일주일이나 걸렸습니다 별로 😡,2,2026/04/06 14:50
6271,user004,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요 https://example.com/event,2,2026/04/22 03:22
6276,user055,무난합니다 그냥 평타 http://bit.ly/abc123,3,2026/04/17 15:41
6281,user034,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 😡,5,2026/04/18 06:57
6286,user061,고객센터 연결도 안 되고 최악이에요 🙏,1,2026/06/02 22:21
6291,user007,사진과 색이 완전히 달라서 실망했어요 👍,1,2026/01/22 18:22
6296,user023,포장도 꼼꼼하고 품질이 기대 이상이에요 http://bit.ly/abc123,5,2026/01/17 20:02
6301,user084,생각보다 너무 작고 부실해요 🙏,1,2026/02/16 01:11
6306,user067,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 🙏,4,2026/04/27 05:33
6311,user036,사이즈도 딱 맞고 마감이 깔끔해요,5,2026/02/22 07:13
6316,user011,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 😍 http://bit.ly/abc123,5,2026/06/04 00:54
6321,user111,[광고] 지금 구매하면 사은품 증정! 냄새가 너무 심해서 못 쓰겠어요 🙏 http://bit.ly/abc123,1,2026/03/06 10:10
6326,user025,포장도 꼼꼼하고 품질이 기대 이상이에요 🙏,4,2026/06/16 15:30
6331,user071,가성비 최고입니다 또 살게요 👍,4,2026/01/03 03:41
6336,user064,[광고] 지금 구매하면 사은품 증정! 가격대비 그럭저럭이에요 ㅠㅠ,3,2026/04/08 11:02
6341,user112,배송이 정말 빨라서 깜짝 놀랐어요 http://bit.ly/abc123,5,2026/06/19 13:42
6346,user117,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 👍,4,2026/02/21 16:51
6351,user079,재구매 의사 100% 강추합니다 😡 https://example.com/event,,2026/04/10 18:00
6356,user038,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 😍,,2026/01/21 02:22
